mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
8.736193084716797,7.114627120963222,0.06342682838439942,0.016615112578238448,0.6,0.0,0.01,3,1,300,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 0.8}",0.7037037037037037,0.7914230019493177,0.7358674463937622,0.7602339181286549,0.790448343079922,0.8226120857699805,0.8323586744639376,0.8343079922027291,0.7524366471734893,0.7904483430799221,0.781384015594542,0.04093346786971492,144
2.782567048072815,3.61089933815139,0.053387689590454104,0.016355532906761075,0.6,0.0,0.01,3,1,300,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 1.0}",0.7134502923976609,0.7904483430799221,0.7719298245614036,0.7631578947368421,0.7651072124756335,0.8128654970760233,0.8489278752436646,0.817738791423002,0.7426900584795322,0.7797270955165692,0.7806042884990253,0.0370843290967626,168
20.755861473083495,17.790640189504565,0.06729872226715088,0.01774481548970679,0.6,0.0,0.01,3,1,600,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 0.6}",0.6764132553606238,0.7651072124756335,0.7183235867446394,0.7417153996101364,0.7680311890838206,0.8011695906432749,0.8157894736842105,0.8508771929824561,0.7719298245614036,0.7709551656920078,0.7680311890838205,0.046724702985144015,858
6.375289583206177,2.992672651783719,0.03826143741607666,0.020917640809690146,0.6,0.0,0.01,3,1,600,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 0.8}",0.6812865497076024,0.7729044834307992,0.7592592592592592,0.7475633528265108,0.7387914230019492,0.801169590643275,0.8304093567251462,0.847953216374269,0.7699805068226121,0.8011695906432749,0.7750487329434697,0.04570058931183451,457
4.280414962768555,4.013789845985488,0.07152323722839356,0.02524569890812441,0.6,0.0,0.01,3,1,600,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 1.0}",0.6871345029239766,0.7777777777777778,0.7387914230019492,0.7475633528265108,0.7261208576998052,0.7865497076023392,0.8382066276803118,0.838206627680312,0.7651072124756336,0.8109161793372319,0.7716374269005849,0.046453615951807706,651
15.991611003875732,13.699458926255415,0.05573282241821289,0.010455159667291339,0.6,0.0,0.01,3,1,600,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'scale_pos_weight': 10, 'subsample': 0.6}",0.702729044834308,0.7807017543859649,0.7397660818713452,0.7690058479532164,0.7953216374269005,0.8196881091617934,0.7875243664717348,0.8567251461988304,0.7846003898635479,0.7875243664717348,0.7823586744639377,0.03935268920466515,118
16.57734568119049,17.704579968070572,0.05442628860473633,0.021839731948232587,0.6,0.0,0.01,3,1,600,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'scale_pos_weight': 10, 'subsample': 0.8}",0.6949317738791423,0.7923976608187133,0.7426900584795322,0.7524366471734892,0.7797270955165693,0.8138401559454191,0.7933723196881092,0.8557504873294347,0.7563352826510722,0.797270955165692,0.7778752436647173,0.04173418261434701,293
5.432733106613159,4.173731182243186,0.049105501174926756,0.015777317243873875,0.6,0.0,0.01,3,1,600,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 600, 'scale_pos_weight': 10, 'subsample': 1.0}",0.7037037037037036,0.7992202729044835,0.7690058479532164,0.7641325536062378,0.7660818713450293,0.8109161793372319,0.8284600389863548,0.8391812865497076,0.7504873294346979,0.783625730994152,0.7814814814814814,0.03798119434007558,140
3.243106722831726,3.0188081668884394,0.062293505668640135,0.016110082269598237,0.6,0.0,0.01,3,5,100,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",0.6920077972709552,0.7631578947368423,0.7319688109161794,0.7475633528265108,0.8060428849902534,0.8313840155945419,0.8157894736842105,0.8099415204678363,0.7387914230019493,0.7953216374269007,0.773196881091618,0.04283855806402911,572
1.4105543136596679,1.1835631002495477,0.05439736843109131,0.016113759258138176,0.6,0.0,0.01,3,5,100,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.6910331384015594,0.767056530214425,0.7582846003898635,0.7631578947368421,0.7816764132553606,0.827485380116959,0.8274853801169592,0.7914230019493178,0.7514619883040936,0.8031189083820662,0.7762183235867447,0.03832330911954078,388
3.3362552404403685,2.768304443443964,0.05276322364807129,0.017410818338965142,0.6,0.0,0.01,3,5,100,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",0.6861598440545809,0.7582846003898635,0.7426900584795321,0.7358674463937622,0.7592592592592592,0.8011695906432749,0.820662768031189,0.7846003898635477,0.746588693957115,0.7831384015594542,0.7618421052631578,0.036054507596952945,1150
2.015526056289673,2.4373409850281367,0.07572748661041259,0.030873081761168382,0.6,0.0,0.01,3,5,100,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",0.712475633528265,0.7563352826510722,0.7309941520467835,0.7592592592592593,0.8060428849902533,0.8362573099415205,0.8235867446393763,0.8265107212475633,0.7816764132553606,0.8001949317738791,0.7833333333333333,0.04019578730917466,106
2.3301229238510133,2.2833808164022753,0.06855401992797852,0.02756151963507654,0.6,0.0,0.01,3,5,100,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",0.7027290448343081,0.7846003898635477,0.7368421052631579,0.7836257309941519,0.7884990253411306,0.8460038986354775,0.8440545808966862,0.8304093567251462,0.7758284600389864,0.7846003898635477,0.787719298245614,0.04287568568208979,17
0.7215475797653198,0.22615624620867286,0.06529767513275146,0.008186234376902756,0.6,0.0,0.01,3,5,100,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",0.7241715399610137,0.7733918128654971,0.746588693957115,0.7675438596491229,0.7743664717348929,0.8118908382066277,0.8469785575048733,0.8070175438596491,0.7563352826510721,0.7631578947368421,0.7771442495126706,0.03385101945847308,318
13.669007325172425,15.233437578423212,0.058282327651977536,0.02410649802486433,0.6,0.0,0.01,3,5,300,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.6}",0.6832358674463938,0.7651072124756335,0.7085769980506824,0.7641325536062378,0.8079922027290448,0.8031189083820663,0.8196881091617935,0.8226120857699805,0.7241715399610136,0.7582846003898636,0.765692007797271,0.04603073522586506,956
5.936890077590943,4.801748669697319,0.05899910926818848,0.016644141686698387,0.6,0.0,0.01,3,5,300,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.8}",0.6764132553606238,0.776803118908382,0.7417153996101364,0.746588693957115,0.7748538011695907,0.7865497076023393,0.8421052631578947,0.8187134502923976,0.7446393762183237,0.7933723196881092,0.7701754385964913,0.04383104980500557,736
1.9203680992126464,1.9453581537594156,0.05939638614654541,0.024145577850269093,0.6,0.0,0.01,3,5,300,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 1.0}",0.6851851851851852,0.7777777777777778,0.7612085769980508,0.739766081871345,0.7524366471734893,0.7826510721247564,0.838206627680312,0.8245614035087719,0.7261208576998051,0.8157894736842105,0.7703703703703704,0.04512617937626509,723
3.515611433982849,2.6124214192769557,0.0585881233215332,0.019273256645674593,0.6,0.0,0.01,3,5,300,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 0.6}",0.7105263157894737,0.7729044834307992,0.7163742690058479,0.7563352826510721,0.7865497076023392,0.8255360623781676,0.8323586744639376,0.8489278752436649,0.7690058479532165,0.7884990253411306,0.780701754385965,0.043911600161595905,165
1.9394048213958741,1.6435100290232207,0.051073670387268066,0.027497510923392143,0.6,0.0,0.01,3,5,300,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 0.8}",0.7017543859649122,0.7826510721247564,0.7300194931773879,0.7553606237816763,0.7875243664717348,0.8284600389863548,0.8391812865497076,0.8352826510721247,0.7582846003898636,0.7846003898635477,0.7803118908382067,0.04323180690948241,179
1.2320409774780274,0.6695751767995844,0.04924495220184326,0.015405283228652733,0.6,0.0,0.01,3,5,300,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 1.0}",0.702729044834308,0.7865497076023392,0.7621832358674463,0.7573099415204678,0.7631578947368421,0.8196881091617934,0.8557504873294346,0.8196881091617934,0.7387914230019493,0.7992202729044834,0.7805068226120857,0.04252417770515853,173
8.924817442893982,6.484082226138363,0.05704500675201416,0.027591146980108516,0.6,0.0,0.01,3,5,600,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 0.6}",0.6647173489278753,0.7612085769980507,0.712475633528265,0.7543859649122807,0.8060428849902534,0.7777777777777778,0.8304093567251462,0.8430799220272903,0.7426900584795322,0.7563352826510721,0.7649122807017544,0.05073246875858787,991
4.8172513246536255,2.720854159678136,0.05653767585754395,0.024071091804304535,0.6,0.0,0.01,3,5,600,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 0.8}",0.668615984405458,0.7563352826510722,0.7407407407407408,0.7504873294346979,0.7826510721247563,0.7787524366471734,0.8460038986354775,0.841130604288499,0.7592592592592592,0.7962962962962963,0.7720272904483432,0.04851892576679898,631
10.09956362247467,7.938854704682621,0.05703933238983154,0.024720270719077946,0.6,0.0,0.01,3,5,600,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 1.0}",0.6812865497076023,0.7738791423001948,0.746588693957115,0.7339181286549707,0.7660818713450293,0.7826510721247563,0.8411306042884991,0.8411306042884991,0.7495126705653021,0.8216374269005848,0.7737816764132555,0.04792993380805974,534
3.85800302028656,2.7982640754529275,0.06633501052856446,0.02114296713867836,0.6,0.0,0.01,3,5,600,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'scale_pos_weight': 10, 'subsample': 0.6}",0.7007797270955166,0.7670565302144249,0.7339181286549709,0.7407407407407407,0.7982456140350879,0.8235867446393762,0.8167641325536062,0.8586744639376218,0.7758284600389864,0.783625730994152,0.7799220272904483,0.044623625676223674,195
10.70212001800537,9.10569038306941,0.06807327270507812,0.020391940392347343,0.6,0.0,0.01,3,5,600,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'scale_pos_weight': 10, 'subsample': 0.8}",0.695906432748538,0.7738791423001949,0.7358674463937622,0.7495126705653021,0.7797270955165693,0.8118908382066277,0.813840155945419,0.847953216374269,0.767056530214425,0.783625730994152,0.775925925925926,0.04096455399982181,405
6.591512989997864,3.978774442615936,0.0574737548828125,0.01740205486729542,0.6,0.0,0.01,3,5,600,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600, 'scale_pos_weight': 10, 'subsample': 1.0}",0.6851851851851851,0.804093567251462,0.7738791423001949,0.7563352826510722,0.7621832358674464,0.813840155945419,0.8528265107212476,0.8294346978557505,0.7417153996101364,0.7953216374269005,0.7814814814814814,0.04588728736653993,140
2.4064831018447874,3.4081679808811285,0.05758788585662842,0.0157323205356353,0.6,0.0,0.01,3,10,100,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",0.6900584795321638,0.7660818713450293,0.7334307992202729,0.746588693957115,0.770955165692008,0.8333333333333334,0.8050682261208577,0.7904483430799221,0.7446393762183235,0.7758284600389864,0.7656432748538011,0.03799822948346763,959
3.2996816635131836,3.5311796605564263,0.05936677455902099,0.00596207566710417,0.6,0.0,0.01,3,10,100,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.6949317738791423,0.7777777777777778,0.7222222222222223,0.7378167641325536,0.7894736842105263,0.8216374269005848,0.8060428849902534,0.7884990253411306,0.723196881091618,0.7758284600389863,0.7637426900584796,0.03941335365069532,1049
3.081386160850525,2.6904058941312416,0.048856592178344725,0.01708942130823445,0.6,0.0,0.01,3,10,100,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",0.6773879142300194,0.7631578947368421,0.7300194931773879,0.7339181286549709,0.7923976608187134,0.8304093567251462,0.8157894736842105,0.8011695906432749,0.7270955165692009,0.7953216374269005,0.7666666666666666,0.04595017843406593,911
1.346606731414795,1.6167593527547774,0.05677320957183838,0.013097644814058637,0.6,0.0,0.01,3,10,100,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",0.7134502923976609,0.7387914230019494,0.7300194931773879,0.7660818713450293,0.7933723196881092,0.827485380116959,0.8304093567251462,0.804093567251462,0.7378167641325537,0.8031189083820663,0.7744639376218323,0.04047405181245978,497
2.0872827768325806,1.276615591650825,0.06875650882720948,0.02075984619093318,0.6,0.0,0.01,3,10,100,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",0.7115009746588694,0.7729044834307993,0.7465886939571151,0.763157894736842,0.7953216374269005,0.838206627680312,0.8313840155945419,0.8148148148148148,0.7456140350877194,0.8021442495126706,0.7821637426900584,0.03904296572106335,122
1.315600848197937,1.9084869287073312,0.05250089168548584,0.03315658832424107,0.6,0.0,0.01,3,10,100,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",0.7153996101364523,0.7553606237816763,0.7543859649122807,0.753411306042885,0.7719298245614035,0.8133528265107212,0.8606237816764133,0.8118908382066277,0.7543859649122807,0.7943469785575049,0.7785087719298246,0.039595179185847075,271
8.555283546447754,6.928093124993122,0.04670391082763672,0.02159306070072535,0.6,0.0,0.01,3,10,300,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.6}",0.6851851851851851,0.7699805068226121,0.7007797270955166,0.7417153996101364,0.7807017543859649,0.8118908382066277,0.8226120857699806,0.7992202729044835,0.7387914230019492,0.7475633528265108,0.7598440545808967,0.04326914596289745,1239
0.9339299201965332,0.5838192133016156,0.0632145881652832,0.023572239958530996,0.6,0.0,0.01,3,10,300,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 0.8}",0.6705653021442495,0.763157894736842,0.7085769980506823,0.7524366471734892,0.783625730994152,0.7904483430799221,0.8050682261208577,0.8070175438596491,0.7173489278752437,0.756335282651072,0.7554580896686159,0.042501050251525556,1434
3.7114436626434326,2.8127606031994583,0.04726686477661133,0.01717677933080882,0.6,0.0,0.01,3,10,300,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'scale_pos_weight': 1, 'subsample': 1.0}",0.6715399610136453,0.7738791423001949,0.7251461988304093,0.7378167641325537,0.7884990253411306,0.7719298245614035,0.817738791423002,0.8284600389863548,0.6998050682261209,0.7943469785575049,0.760916179337232,0.04847112906870536,1185
11.182226967811584,7.067364280531306,0.06274487972259521,0.013642745193787855,0.6,0.0,0.01,3,10,300,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 0.6}",0.7144249512670565,0.7621832358674463,0.699805068226121,0.7660818713450293,0.8109161793372319,0.8118908382066277,0.834307992202729,0.8304093567251463,0.7417153996101364,0.769980506822612,0.7741715399610136,0.04464544082334384,508
1.8912028312683105,1.7214916825941278,0.05489778518676758,0.01749992956322512,0.6,0.0,0.01,3,10,300,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 0.8}",0.7066276803118909,0.7816764132553606,0.736842105263158,0.7621832358674464,0.7826510721247564,0.8187134502923977,0.8450292397660819,0.8333333333333334,0.7504873294346978,0.7953216374269007,0.7812865497076025,0.0415145187878602,145
2.1191192626953126,1.6738846887152259,0.0585900068283081,0.017122006411340946,0.6,0.0,0.01,3,10,300,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'scale_pos_weight': 10, 'subsample': 1.0}",0.7085769980506823,0.787524366471735,0.7612085769980508,0.7485380116959065,0.763157894736842,0.8216374269005848,0.8664717348927875,0.8245614035087719,0.7582846003898635,0.8001949317738791,0.7840155945419103,0.04324279233086667,87
3.5460275173187257,3.7333295809656724,0.04877095222473145,0.025436161330829443,0.6,0.0,0.01,3,10,600,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 0.6}",0.6764132553606238,0.7709551656920077,0.7056530214424952,0.7348927875243665,0.7875243664717348,0.7884990253411306,0.831384015594542,0.8128654970760235,0.7436647173489279,0.7543859649122807,0.7606237816764132,0.045216608899157865,1198
4.954543113708496,4.589803295088401,0.06010954380035401,0.016551737109282077,0.6,0.0,0.01,3,10,600,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 0.8}",0.682261208576998,0.7670565302144249,0.7202729044834308,0.7426900584795322,0.797270955165692,0.7768031189083819,0.8284600389863548,0.8313840155945419,0.7339181286549707,0.7592592592592593,0.7639376218323587,0.04466618192926833,1036
9.953776741027832,9.600185795474847,0.06194992065429687,0.025549906092163573,0.6,0.0,0.01,3,10,600,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 600, 'scale_pos_weight': 1, 'subsample': 1.0}",0.6695906432748538,0.7621832358674464,0.7387914230019493,0.7270955165692007,0.8021442495126706,0.7680311890838206,0.8167641325536062,0.8304093567251462,0.7251461988304094,0.7543859649122807,0.7594541910331384,0.04579818213225132,1257
